Assembly_Num,Session_ID,Date,Session_Title,기술,소득,노동,이민,이주,외국인,기술_이동평균,기술_이동표준편차,기술_급증,소득_이동평균,소득_이동표준편차,소득_급증,노동_이동평균,노동_이동표준편차,노동_급증,이민_이동평균,이민_이동표준편차,이민_급증,이주_이동평균,이주_이동표준편차,이주_급증,외국인_이동평균,외국인_이동표준편차,외국인_급증
제2대,626,1951.11.06.,제2대국회 제11회(임시회) 제88차 국회본회의(전체회의) (1951.11.06.),0,0,1,0,0,0,1.6,1.5165750888103173,false,0.2,0.44721359550211875,false,0.2,0.44721359549994244,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,627,1951.11.07.,제2대국회 제11회(임시회) 제89차 국회본회의(전체회의) (1951.11.07.),0,0,3,0,0,0,1.6,1.5165750888103173,false,0.2,0.44721359550211875,false,0.4,0.5477225575051538,true,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,628,1951.11.08.,제2대국회 제11회(임시회) 제90차 국회본회의(전체회의) (1951.11.08.),0,0,0,0,0,0,1.4,1.6733200530681576,false,0.2,0.44721359550211875,false,1.0,1.224744871391584,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,629,1951.11.09.,제2대국회 제11회(임시회) 제91차 국회본회의(전체회의) (1951.11.09.),7,0,27,0,0,0,1.2,1.7888543819998377,true,0.2,0.44721359550211875,false,0.8,1.3038404810405249,true,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,630,1951.11.10.,제2대국회 제11회(임시회) 제92차 국회본회의(전체회의) (1951.11.10.),1,0,0,0,1,1,1.8,3.033150177620624,false,0.0,1.39020726557858e-6,false,6.2,11.691877522451218,false,0.0,0.0,false,0.0,2.1073424255447017e-8,true,0.0,0.0,true
제2대,631,1951.11.12.,제2대국회 제11회(임시회) 제93차 국회본회의(전체회의) (1951.11.12.),4,0,6,0,0,0,1.6,3.049590136395385,false,0.0,1.39020726557858e-6,false,6.2,11.691877522451218,false,0.0,0.0,false,0.2,0.4472135954999584,false,0.2,0.4472135954999569,false
제2대,632,1951.11.15.,제2대국회 제11회(임시회) 제94차 국회본회의(전체회의) (1951.11.15.),6,0,0,0,0,8,2.4,3.049590136395385,false,0.0,1.39020726557858e-6,false,7.2,11.344602240713423,false,0.0,0.0,false,0.2,0.4472135954999584,false,0.2,0.4472135954999569,true
제2대,633,1951.11.16.,제2대국회 제11회(임시회) 제95차 국회본회의(전체회의) (1951.11.16.),0,0,0,0,0,6,3.6,3.049590136395385,false,0.0,1.39020726557858e-6,false,6.6,11.696153213770756,false,0.0,0.0,false,0.2,0.4472135954999584,false,1.8,3.492849839314596,false
제2대,634,1951.11.17.,제2대국회 제11회(임시회) 제96차 국회본회의(전체회의) (1951.11.17.),1,3,0,0,0,0,3.6,3.049590136395385,false,0.0,1.39020726557858e-6,true,6.6,11.696153213770756,false,0.0,0.0,false,0.2,0.4472135954999584,false,3.0,3.7416573867739413,false
제2대,635,1951.11.19.,제2대국회 제11회(임시회) 제97차 국회본회의(전체회의) (1951.11.19.),1,0,0,0,0,2,2.4,2.5099800796022316,false,0.6,1.341640786500594,false,1.2,2.683281572999753,false,0.0,0.0,false,0.2,0.4472135954999584,false,3.0,3.7416573867739413,false
제2대,636,1951.11.20.,제2대국회 제11회(임시회) 제98차 국회본회의(전체회의) (1951.11.20.),2,0,0,0,0,0,2.4,2.5099800796022316,false,0.6,1.341640786500594,false,1.2,2.683281572999753,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,3.2,3.63318042491699,false
제2대,637,1951.11.21.,제2대국회 제11회(임시회) 제99차 국회본회의(전체회의) (1951.11.21.),4,0,0,0,0,0,2.0,2.3452078799117198,false,0.6,1.341640786500594,false,0.0,1.7120130796843852e-7,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,3.2,3.63318042491699,false
제2대,638,1951.11.22.,제2대국회 제11회(임시회) 제100차 국회본회의(전체회의) (1951.11.22.),0,0,0,0,0,0,1.6,1.516575088810318,false,0.6,1.341640786500594,false,0.0,1.7120130796843852e-7,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,1.6,2.607680962081059,false
제2대,639,1951.11.24.,제2대국회 제11회(임시회) 제102차 국회본회의(전체회의) (1951.11.24.),13,5,0,0,2,0,1.6,1.516575088810318,true,0.6,1.341640786500594,true,0.0,1.7120130796843852e-7,false,0.0,0.0,false,0.0,2.1073424255447017e-8,true,0.4,0.8944271909999143,false
제2대,640,1951.11.26.,제2대국회 제11회(임시회) 제103차 국회본회의(전체회의) (1951.11.26.),4,0,0,0,0,7,4.0,5.24404424085076,false,1.0,2.236067977500222,false,0.0,1.7120130796843852e-7,false,0.0,0.0,false,0.4,0.8944271909999162,false,0.4,0.8944271909999143,true
제2대,641,1951.11.27.,제2대국회 제11회(임시회) 제104차 국회본회의(전체회의) (1951.11.27.),0,0,0,0,0,0,4.6,4.979959839195495,false,1.0,2.236067977500222,false,0.0,1.7120130796843852e-7,false,0.0,0.0,false,0.4,0.8944271909999162,false,1.4,3.130495168499705,false
제2대,642,1951.11.29.,제2대국회 제11회(임시회) 제105차 국회본회의(전체회의) (1951.11.29.),0,0,0,0,0,0,4.2,5.310367218940704,false,1.0,2.236067977500222,false,0.0,1.7120130796843852e-7,false,0.0,0.0,false,0.4,0.8944271909999162,false,1.4,3.130495168499705,false
제2대,643,1951.11.30.,제2대국회 제11회(임시회) 제106차 국회본회의(전체회의) (1951.11.30.),0,0,0,0,0,0,3.4,5.639148871948676,false,1.0,2.236067977500222,false,0.0,1.7120130796843852e-7,false,0.0,0.0,false,0.4,0.8944271909999162,false,1.4,3.130495168499705,false
제2대,644,1951.12.01.,제2대국회 제11회(임시회) 제107차 국회본회의(전체회의) (1951.12.01.),2,1,0,0,0,0,3.4,5.639148871948676,false,1.0,2.236067977500222,false,0.0,1.7120130796843852e-7,false,0.0,0.0,false,0.4,0.8944271909999162,false,1.4,3.130495168499705,false
제2대,645,1951.12.03.,제2대국회 제11회(임시회) 제108차 국회본회의(전체회의) (1951.12.03.),1,0,0,0,0,0,1.2,1.7888543819998397,false,0.2,0.44721359550211875,false,0.0,1.7120130796843852e-7,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,1.4,3.130495168499705,false
제2대,646,1951.12.04.,제2대국회 제11회(임시회) 제109차 국회본회의(전체회의) (1951.12.04.),0,0,2,0,0,0,0.6,0.8944271909999321,false,0.2,0.44721359550211875,false,0.0,1.7120130796843852e-7,true,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,647,1951.12.05.,제2대국회 제11회(임시회) 제110차 국회본회의(전체회의) (1951.12.05.),3,0,1,0,0,0,0.6,0.8944271909999321,true,0.2,0.44721359550211875,false,0.4,0.8944271909999323,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,648,1951.12.06.,제2대국회 제11회(임시회) 제111차 국회본회의(전체회의) (1951.12.06.),3,0,2,0,0,0,1.2,1.3038404810405408,false,0.2,0.44721359550211875,false,0.6,0.8944271909999323,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,649,1951.12.07.,제2대국회 제11회(임시회) 제112차 국회본회의(전체회의) (1951.12.07.),1,7,0,0,0,0,1.8,1.3038404810405408,false,0.2,0.44721359550211875,true,1.0,1.0000000000000147,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,650,1951.12.08.,제2대국회 제11회(임시회) 제113차 국회본회의(전체회의) (1951.12.08.),8,0,0,0,0,0,1.6,1.3416407864998845,true,1.4,3.130495168500014,false,1.0,1.0000000000000147,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,651,1951.12.19.,제2대국회 제11회(임시회) 폐회식 국회본회의(전체회의) (1951.12.19.),0,0,3,0,0,0,3.0,3.082207001484493,false,1.4,3.130495168500014,false,1.0,1.0000000000000147,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,652,1951.12.20.,제2대국회 제12회(정기회) 개회식 국회본회의(전체회의) (1951.12.20.),1,0,0,0,0,0,3.0,3.082207001484493,false,1.4,3.130495168500014,false,1.2,1.303840481040541,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,653,1951.12.21.,제2대국회 제12회(정기회) 제1차 국회본회의(전체회의) (1951.12.21.),0,0,12,0,0,0,2.6,3.209361307176247,false,1.4,3.130495168500014,false,1.0,1.4142135623731054,true,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,654,1951.12.22.,제2대국회 제12회(정기회) 제2차 국회본회의(전체회의) (1951.12.22.),2,0,2,0,0,0,2.0,3.391164991562638,false,1.4,3.130495168500014,false,3.0,5.196152422706635,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,655,1951.12.24.,제2대국회 제12회(정기회) 제3차 국회본회의(전체회의) (1951.12.24.),0,0,0,0,0,0,2.2,3.3466401061363062,false,0.0,1.39020726557858e-6,false,3.4,4.979959839195496,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,656,1951.12.26.,제2대국회 제12회(정기회) 제4차 국회본회의(전체회의) (1951.12.26.),1,6,0,0,0,0,0.6,0.8944271909999318,false,0.0,1.39020726557858e-6,true,3.4,4.979959839195496,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,657,1951.12.27.,제2대국회 제12회(정기회) 제5차 국회본회의(전체회의) (1951.12.27.),4,1,0,0,0,0,0.8,0.8366600265340925,true,1.2,2.683281573000108,false,2.8,5.215361924162122,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,658,1952.01.15.,제2대국회 제12회(정기회) 제6차 국회본회의(전체회의) (1952.01.15.),3,1,0,0,0,0,1.4,1.6733200530681596,false,1.4,2.60768096208143,false,2.8,5.215361924162122,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,659,1952.01.16.,제2대국회 제12회(정기회) 제7차 국회본회의(전체회의) (1952.01.16.),12,56,0,0,0,0,2.0,1.5811388300841984,true,1.6,2.5099800796026113,true,0.4,0.8944271909999318,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,660,1952.01.17.,제2대국회 제12회(정기회) 제8차 국회본회의(전체회의) (1952.01.17.),1,0,0,0,0,0,4.0,4.743416490252572,false,12.8,24.26314076948823,false,0.0,1.6858739404357614e-7,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,661,1952.01.18.,제2대국회 제12회(정기회) 제9차 국회본회의(전체회의) (1952.01.18.),0,0,0,0,0,0,4.2,4.549725266430934,false,12.8,24.26314076948823,false,0.0,1.6858739404357614e-7,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,662,1952.01.21.,제2대국회 제12회(정기회) 제10차 국회본회의(전체회의) (1952.01.21.),0,0,18,0,0,0,4.0,4.743416490252572,false,11.6,24.82539022855435,false,0.0,1.6858739404357614e-7,true,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,663,1952.01.22.,제2대국회 제12회(정기회) 제11차 국회본회의(전체회의) (1952.01.22.),5,0,102,0,0,0,3.2,5.069516742254633,false,11.4,24.935917869611334,false,3.6,8.049844718999244,true,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,664,1952.01.23.,제2대국회 제12회(정기회) 제12차 국회본회의(전체회의) (1952.01.23.),1,1,1,0,0,0,3.6,5.128352561983236,false,11.2,25.043961347997683,false,24.0,44.294469180700204,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,665,1952.01.24.,제2대국회 제12회(정기회) 제13차 국회본회의(전체회의) (1952.01.24.),0,0,0,0,0,0,1.4,2.073644135332779,false,0.2,0.4472135955022459,false,24.2,44.16106882764501,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,666,1952.02.14.,제2대국회 제12회(정기회) 제14차 국회본회의(전체회의) (1952.02.14.),0,0,1,0,0,0,1.2,2.1679483388678866,false,0.2,0.4472135955022459,false,24.2,44.16106882764501,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,667,1952.02.15.,제2대국회 제12회(정기회) 제15차 국회본회의(전체회의) (1952.02.15.),1,0,0,0,0,0,1.2,2.1679483388678866,false,0.2,0.4472135955022459,false,24.4,44.026128605635996,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,668,1952.02.16.,제2대국회 제12회(정기회) 제16차 국회본회의(전체회의) (1952.02.16.),0,0,2,0,0,3,1.4,2.073644135332779,false,0.2,0.4472135955022459,false,20.8,45.394933638017356,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,true
제2대,669,1952.02.18.,제2대국회 제12회(정기회) 제17차 국회본회의(전체회의) (1952.02.18.),0,0,0,0,0,0,0.4,0.547722557505192,false,0.2,0.4472135955022459,false,0.8,0.8366600265338038,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.6,1.341640786499872,false
제2대,670,1952.02.19.,제2대국회 제12회(정기회) 제18차 국회본회의(전체회의) (1952.02.19.),0,0,0,0,0,0,0.2,0.4472135954999896,false,0.0,1.430511474609375e-6,false,0.6,0.8944271909996617,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.6,1.341640786499872,false
제2대,671,1952.02.20.,제2대국회 제12회(정기회) 제19차 국회본회의(전체회의) (1952.02.20.),0,0,0,0,0,0,0.2,0.4472135954999896,false,0.0,1.430511474609375e-6,false,0.6,0.8944271909996617,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.6,1.341640786499872,false
제2대,672,1952.02.21.,제2대국회 제12회(정기회) 제20차 국회본회의(전체회의) (1952.02.21.),0,0,0,0,0,0,0.2,0.4472135954999896,false,0.0,1.430511474609375e-6,false,0.4,0.8944271909996617,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.6,1.341640786499872,false
제2대,673,1952.02.22.,제2대국회 제12회(정기회) 제21차 국회본회의(전체회의) (1952.02.22.),0,0,2,0,0,0,0.0,1.6834025871299212e-7,false,0.0,1.430511474609375e-6,false,0.4,0.8944271909996617,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.6,1.341640786499872,false
제2대,674,1952.02.25.,제2대국회 제12회(정기회) 제22차 국회본회의(전체회의) (1952.02.25.),0,0,0,0,0,0,0.0,1.6834025871299212e-7,false,0.0,1.430511474609375e-6,false,0.4,0.8944271909996617,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,675,1952.02.27.,제2대국회 제12회(정기회) 제23차 국회본회의(전체회의) (1952.02.27.),0,0,0,0,0,1,0.0,1.6834025871299212e-7,false,0.0,1.430511474609375e-6,false,0.4,0.8944271909996617,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,true
제2대,676,1952.02.29.,제2대국회 제12회(정기회) 제24차 국회본회의(전체회의) (1952.02.29.),5,0,127,0,0,0,0.0,1.6834025871299212e-7,true,0.0,1.430511474609375e-6,false,0.4,0.8944271909996617,true,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.2,0.44721359549995243,false
제2대,677,1952.03.03.,제2대국회 제12회(정기회) 제25차 국회본회의(전체회의) (1952.03.03.),3,1,2,0,0,0,1.0,2.236067977499796,false,0.0,1.430511474609375e-6,true,25.8,56.57914810245909,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.2,0.4472135954999525,false
제2대,678,1952.03.05.,제2대국회 제12회(정기회) 제26차 국회본회의(전체회의) (1952.03.05.),3,0,0,0,0,0,1.6,2.3021728866442737,false,0.2,0.4472135955022459,false,26.2,56.35778562008979,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.2,0.4472135954999525,false
제2대,679,1952.03.06.,제2대국회 제12회(정기회) 제27차 국회본회의(전체회의) (1952.03.06.),0,0,0,0,0,0,2.2,2.1679483388678866,false,0.2,0.4472135955022459,false,25.8,56.57914810245909,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.2,0.4472135954999525,false
제2대,680,1952.03.07.,제2대국회 제12회(정기회) 제28차 국회본회의(전체회의) (1952.03.07.),3,8,1,0,0,0,2.2,2.1679483388678866,false,0.2,0.4472135955022459,true,25.8,56.57914810245909,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.2,0.4472135954999525,false
제2대,681,1952.03.08.,제2대국회 제12회(정기회) 제29차 국회본회의(전체회의) (1952.03.08.),4,8,0,0,0,0,2.8,1.78885438199984,false,1.8,3.4928498393148892,false,26.0,56.4668044075455,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,682,1952.03.10.,제2대국회 제12회(정기회) 제30차 국회본회의(전체회의) (1952.03.10.),3,19,1,0,0,0,2.6,1.5165750888103198,false,3.4,4.2190046219460395,true,0.6,0.8944271909999159,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,683,1952.03.11.,제2대국회 제12회(정기회) 제31차 국회본회의(전체회의) (1952.03.11.),14,16,43,1,0,0,2.6,1.5165750888103198,true,7.0,7.810249675906785,false,0.4,0.5477225575051662,true,0.0,0.0,true,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,684,1952.03.18.,제2대국회 제12회(정기회) 제32차 국회본회의(전체회의) (1952.03.18.),5,0,5,0,0,0,4.8,5.357238094391552,false,10.2,7.496665925596662,false,9.0,19.013153341831543,false,0.2,0.4472135954999579,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,685,1952.03.19.,제2대국회 제12회(정기회) 제33차 국회본회의(전체회의) (1952.03.19.),0,0,0,0,0,0,5.8,4.6583258795408495,false,10.2,7.496665925596662,false,10.0,18.547236990991408,false,0.2,0.4472135954999579,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,686,1952.03.24.,제2대국회 제12회(정기회) 제34차 국회본회의(전체회의) (1952.03.24.),0,0,0,0,0,0,5.2,5.26307894677631,false,8.6,8.820430828480095,false,9.8,18.673510650116114,false,0.2,0.4472135954999579,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,687,1952.03.25.,제2대국회 제12회(정기회) 제35차 국회본회의(전체회의) (1952.03.25.),0,0,0,0,0,0,4.4,5.770615218501407,false,7.0,9.643650760993062,false,9.8,18.673510650116114,false,0.2,0.4472135954999579,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,688,1952.03.26.,제2대국회 제12회(정기회) 제36차 국회본회의(전체회의) (1952.03.26.),2,1,0,1,0,3,3.8,6.099180272790766,false,3.2,7.15541752799947,false,9.6,18.796276226955168,false,0.2,0.4472135954999579,false,0.0,2.1073424255447017e-8,false,0.0,0.0,true
제2대,689,1952.03.27.,제2대국회 제12회(정기회) 제37차 국회본회의(전체회의) (1952.03.27.),36,11,16,0,2,1,1.4,2.190890230020674,true,0.2,0.4472135955022459,true,1.0,2.23606797749979,true,0.2,0.4472135954999579,false,0.0,2.1073424255447017e-8,true,0.6,1.341640786499872,false
제2대,690,1952.03.28.,제2대국회 제12회(정기회) 제38차 국회본회의(전체회의) (1952.03.28.),1,0,0,0,0,0,7.6,15.899685531481433,false,2.4,4.82700735445908,false,3.2,7.155417527999327,false,0.2,0.4472135954999579,false,0.4,0.8944271909999162,false,0.8,1.303840481040528,false
제2대,691,1952.03.29.,제2대국회 제12회(정기회) 제39차 국회본회의(전체회의) (1952.03.29.),0,0,0,0,0,0,7.8,15.786069808536892,false,2.4,4.82700735445908,false,3.2,7.155417527999327,false,0.2,0.4472135954999579,false,0.4,0.8944271909999162,false,0.8,1.303840481040528,false
제2대,692,1952.03.31.,제2대국회 제12회(정기회) 제40차 국회본회의(전체회의) (1952.03.31.),0,0,0,0,0,0,7.8,15.786069808536892,false,2.4,4.82700735445908,false,3.2,7.155417527999327,false,0.2,0.4472135954999579,false,0.4,0.8944271909999162,false,0.8,1.303840481040528,false
제2대,693,1952.04.03.,제2대국회 제12회(정기회) 제41차 국회본회의(전체회의) (1952.04.03.),1,4,0,0,0,0,7.8,15.786069808536892,false,2.4,4.82700735445908,false,3.2,7.155417527999327,false,0.2,0.4472135954999579,false,0.4,0.8944271909999162,false,0.8,1.303840481040528,false
제2대,694,1952.04.04.,제2대국회 제12회(정기회) 제42차 국회본회의(전체회의) (1952.04.04.),0,15,2,0,0,0,7.6,15.883954167649817,false,3.0,4.795831523312933,true,3.2,7.155417527999327,false,0.0,0.0,false,0.4,0.8944271909999162,false,0.2,0.44721359549995243,false
제2대,695,1952.04.07.,제2대국회 제12회(정기회) 제43차 국회본회의(전체회의) (1952.04.07.),0,0,0,0,0,0,0.4,0.547722557505192,false,3.8,6.4961527075648435,false,0.4,0.8944271909999159,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,696,1952.04.08.,제2대국회 제12회(정기회) 제44차 국회본회의(전체회의) (1952.04.08.),6,7,4,0,0,2,0.2,0.44721359549998974,true,3.8,6.4961527075648435,false,0.4,0.8944271909999159,true,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,true
제2대,697,1952.04.15.,제2대국회 제12회(정기회) 제45차 국회본회의(전체회의) (1952.04.15.),4,0,0,0,0,0,1.4,2.607680962081065,false,5.2,6.2209324059984805,false,1.2,1.7888543819998317,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.4,0.8944271909999132,false
제2대,698,1952.04.16.,제2대국회 제12회(정기회) 제46차 국회본회의(전체회의) (1952.04.16.),0,1,0,0,0,0,2.2,2.683281572999753,false,5.2,6.2209324059984805,false,1.2,1.7888543819998317,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.4,0.8944271909999132,false
제2대,699,1952.04.17.,제2대국회 제12회(정기회) 제47차 국회본회의(전체회의) (1952.04.17.),3,8,2,0,0,0,2.0,2.828427124746195,false,4.6,6.503845016603797,false,1.2,1.7888543819998317,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.4,0.8944271909999132,false
제2대,700,1952.04.18.,제2대국회 제12회(정기회) 제48차 국회본회의(전체회의) (1952.04.18.),0,0,0,0,0,0,2.6,2.607680962081065,false,3.2,3.9623225512320466,false,1.2,1.7888543819998317,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.4,0.8944271909999132,false
제2대,701,1952.04.19.,제2대국회 제12회(정기회) 제49차 국회본회의(전체회의) (1952.04.19.),2,0,1,0,0,0,2.6,2.6076809620810653,false,3.2,3.9623225512320466,false,1.2,1.7888543819998317,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.4,0.8944271909999132,false
제2대,702,1952.05.06.,제2대국회 제12회(정기회) 제50차 국회본회의(전체회의) (1952.05.06.),0,0,0,0,0,0,1.8,1.78885438199984,false,1.8,3.492849839314887,false,0.6,0.8944271909999162,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,703,1952.05.07.,제2대국회 제12회(정기회) 제51차 국회본회의(전체회의) (1952.05.07.),0,0,1,0,0,0,1.0,1.4142135623731054,false,1.8,3.492849839314887,false,0.6,0.8944271909999162,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,704,1952.05.08.,제2대국회 제12회(정기회) 제52차 국회본회의(전체회의) (1952.05.08.),0,0,0,0,0,0,1.0,1.4142135623731054,false,1.6,3.577708763999947,false,0.8,0.8366600265340758,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,705,1952.05.09.,제2대국회 제12회(정기회) 제53차 국회본회의(전체회의) (1952.05.09.),1,0,0,0,0,0,0.4,0.8944271909999323,false,0.0,1.4249125823833847e-6,false,0.4,0.5477225575051665,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,706,1952.05.10.,제2대국회 제12회(정기회) 제54차 국회본회의(전체회의) (1952.05.10.),0,0,0,0,0,0,0.6,0.8944271909999323,false,0.0,1.4249125823833847e-6,false,0.4,0.5477225575051665,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,707,1952.05.12.,제2대국회 제12회(정기회) 제55차 국회본회의(전체회의) (1952.05.12.),0,0,0,0,0,0,0.2,0.44721359549999085,false,0.0,1.4249125823833847e-6,false,0.2,0.4472135954999584,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,708,1952.05.13.,제2대국회 제12회(정기회) 제56차 국회본회의(전체회의) (1952.05.13.),1,0,0,0,0,0,0.2,0.44721359549999085,false,0.0,1.4249125823833847e-6,false,0.2,0.4472135954999584,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,709,1952.05.14.,제2대국회 제12회(정기회) 제57차 국회본회의(전체회의) (1952.05.14.),1,0,0,0,0,0,0.4,0.5477225575051929,false,0.0,1.4249125823833847e-6,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,710,1952.05.15.,제2대국회 제12회(정기회) 제58차 국회본회의(전체회의) (1952.05.15.),1,6,0,0,0,0,0.6,0.5477225575051929,false,0.0,1.4249125823833847e-6,true,0.0,2.1073424255447017e-8,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,711,1952.05.16.,제2대국회 제12회(정기회) 제59차 국회본회의(전체회의) (1952.05.16.),1,39,0,0,0,0,0.6,0.5477225575051929,false,1.2,2.6832815730001265,true,0.0,2.1073424255447017e-8,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,712,1952.05.17.,제2대국회 제12회(정기회) 제60차 국회본회의(전체회의) (1952.05.17.),4,6,0,0,0,0,0.8,0.44721359549999085,true,9.0,16.9705627484772,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,713,1952.05.19.,제2대국회 제12회(정기회) 제61차 국회본회의(전체회의) (1952.05.19.),0,0,2,0,0,0,1.6,1.3416407864998847,false,10.2,16.37681287674748,false,0.0,2.1073424255447017e-8,true,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,714,1952.05.21.,제2대국회 제12회(정기회) 제62차 국회본회의(전체회의) (1952.05.21.),0,0,4,0,0,0,1.4,1.5165750888103198,false,10.2,16.37681287674748,false,0.4,0.8944271909999162,true,0.0,0.0,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,715,1952.05.23.,제2대국회 제12회(정기회) 제63차 국회본회의(전체회의) (1952.05.23.),2,0,0,1,0,0,1.2,1.6431676725155073,false,10.2,16.37681287674748,false,1.2,1.7888543819998317,false,0.0,0.0,true,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,716,1952.05.26.,제2대국회 제12회(정기회) 제64차 국회본회의(전체회의) (1952.05.26.),0,0,0,0,0,0,1.4,1.6733200530681598,false,9.0,16.9705627484772,false,1.2,1.7888543819998317,false,0.2,0.4472135954999579,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
제2대,717,1952.05.26.,제2대국회 제12회(정기회) 제64차 국회본회의(전체회의) (1952.05.26.)_709,0,0,0,0,0,0,1.2,1.78885438199984,false,1.2,2.683281573000129,false,1.2,1.7888543819998317,false,0.2,0.4472135954999579,false,0.0,2.1073424255447017e-8,false,0.0,0.0,false
